ANO;nome_uc;qtde_polygons_prodes;sum_area_prodes_ha;qdte_polygons_mapbiomas_alertas;sum_area_mapbiomas_alertas_ha;qdte_firms_modis;qdte_firms_j1_viirs;qdte_firms_suomi_viirs;sum_area_total_ha;cluster;risk_level;risk_category;processado
2004;ESTAÇÃO ECOLÓGICA DA MATA PRETA;134;1606.833103516134;0;0.0;11;0;0;1606.833103516134;1;1;medio;
2004;ESTAÇÃO ECOLÓGICA DE CARIJÓS;9;143.3306352104037;0;0.0;0;0;0;143.3306352104037;0;0;baixo;
2004;FLORESTA NACIONAL DE CAÇADOR;99;755.0624600560693;0;0.0;3;0;0;755.0624600560693;1;1;medio;
2004;FLORESTA NACIONAL DE CHAPECÓ;24;84.7661421242228;0;0.0;0;0;0;84.7661421242228;0;0;baixo;
2004;FLORESTA NACIONAL DE IBIRAMA;52;158.8407699354174;0;0.0;0;0;0;158.8407699354174;0;0;baixo;
2004;FLORESTA NACIONAL DE TRÊS BARRAS;75;302.4820358596298;0;0.0;9;0;0;302.4820358596298;0;0;baixo;
2004;MONUMENTO NATURAL CACHOEIRA DO AMÂNCIO;49;170.8755336636083;0;0.0;0;0;0;170.8755336636083;0;0;baixo;
2004;MONUMENTO NATURAL MUNICIPAL DA LAGOA DO PERI;10;41.31766573558269;0;0.0;0;0;0;41.31766573558269;0;0;baixo;
2004;PARQUE ESTADUAL ACARAI;58;263.4038495646737;0;0.0;0;0;0;263.4038495646737;0;0;baixo;
2004;PARQUE ESTADUAL DA SERRA DO TABULEIRO;350;1021.397418067278;0;0.0;5;0;0;1021.397418067278;1;1;medio;
2004;PARQUE ESTADUAL DA SERRA FURADA;66;220.0569959715561;0;0.0;0;0;0;220.0569959715561;0;0;baixo;
2004;PARQUE ESTADUAL DAS ARAUCÁRIAS;16;41.85777934329931;0;0.0;1;0;0;41.85777934329931;0;0;baixo;
2004;PARQUE ESTADUAL DO RIO VERMELHO;9;44.2699630209442;0;0.0;0;0;0;44.2699630209442;0;0;baixo;
2004;PARQUE ESTADUAL FRITZ PLAUMANN;14;30.68107081867031;0;0.0;1;0;0;30.68107081867031;0;0;baixo;
2004;PARQUE ESTADUAL RIO CANOAS;136;785.354643428858;0;0.0;15;0;0;785.354643428858;1;1;medio;
2004;PARQUE NACIONAL DA SERRA DO ITAJAÍ;233;771.2855195769675;0;0.0;2;0;0;771.2855195769675;1;1;medio;
2004;PARQUE NACIONAL DA SERRA GERAL;128;731.5824072987157;0;0.0;1;0;0;731.5824072987157;1;1;medio;
2004;PARQUE NACIONAL DAS ARAUCÁRIAS;316;3040.761593482705;0;0.0;29;0;0;3040.761593482705;2;2;alto;
2004;PARQUE NACIONAL DE APARADOS DA SERRA;99;657.5944253540756;0;0.0;0;0;0;657.5944253540756;1;1;medio;
2004;PARQUE NACIONAL DE SÃO JOAQUIM;227;867.810248736637;0;0.0;4;0;0;867.810248736637;1;1;medio;
2004;PARQUE NATURAL MUNICIPAL ARMANDO ROSA;24;59.0771397401893;0;0.0;2;0;0;59.0771397401893;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL CAMINHO DO PEABIRU;30;247.713781047334;0;0.0;0;0;0;247.713781047334;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL CARIJÓS;13;37.32738393999639;0;0.0;0;0;0;37.32738393999639;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL CHAPÉU DAS ÁGUAS;60;172.4742762310317;0;0.0;0;0;0;172.4742762310317;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL DA CAIEIRA;18;87.1436178989962;0;0.0;0;0;0;87.1436178989962;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL DA LAGOA DO PEREQUÊ;6;16.1025312791451;0;0.0;0;0;0;16.1025312791451;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL DA LAGOINHA DO LESTE;1;3.7695497488023;0;0.0;0;0;0;3.7695497488023;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL DAS DUNAS DA LAGOA DA CONCEIÇÃO;8;37.2472650816926;0;0.0;0;0;0;37.2472650816926;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL DE NAVEGANTES;4;20.0497864875185;0;0.0;0;0;0;20.0497864875185;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL DO ATALAIA;8;28.340537543988;0;0.0;0;0;0;28.340537543988;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL DO MACIÇO DA COSTEIRA;11;45.07455816297019;0;0.0;0;0;0;45.07455816297019;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL DO MANGUEZAL DO ITACORUBI - FRITZ MÜLLER;1;2.8732777284553;0;0.0;0;0;0;2.8732777284553;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL DO MORRO DA CRUZ;1;2.8732777284553;0;0.0;0;0;0;2.8732777284553;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL FREYMUND GERMER;24;67.822318528216;0;0.0;0;0;0;67.822318528216;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL ILHA DAS CAPIVARAS/SIBARA;27;196.2757098888028;0;0.0;0;0;0;196.2757098888028;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL JOÃO JOSÉ THEODORO DA COSTA NETO;18;512.9640532163775;0;0.0;0;0;0;512.9640532163775;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL LAGOA DO JACARÉ DAS DUNAS DO SANTINHO;8;42.8869070003809;0;0.0;0;0;0;42.8869070003809;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL MARACAJÁ;13;33.6494405409188;0;0.0;1;0;0;33.6494405409188;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL MORRO DO BAÚ;74;253.3230633680752;0;0.0;0;0;0;253.3230633680752;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL MORRO DO CÉU;52;163.1983164960594;0;0.0;0;0;0;163.1983164960594;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL MORRO DOS STINGHEN;23;45.98076794971811;0;0.0;0;0;0;45.98076794971811;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL RAIMUNDO GONÇALEZ MALTA;7;21.1726750479368;0;0.0;0;0;0;21.1726750479368;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL RIO PIÇARRAS;24;87.1460439126437;0;0.0;0;0;0;87.1460439126437;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL SERRA DE SÃO MIGUEL;36;112.6280401950156;0;0.0;0;0;0;112.6280401950156;0;0;baixo;
2004;PARQUE NATURAL MUNICIPAL XOKLENG;52;130.3159049227602;0;0.0;4;0;0;130.3159049227602;0;0;baixo;
2004;REFUGIO DA VIDA SILVESTRE NASCENTES DO SAI;90;527.1408438870619;0;0.0;0;0;0;527.1408438870619;0;0;baixo;
2004;REFUGIO DE VIDA SILVESTRE MUNICIPAL DO MORRO DO LAMPIÃO;9;39.65315197171739;0;0.0;0;0;0;39.65315197171739;0;0;baixo;
2004;REFUGIO DE VIDA SILVESTRE MUNICIPAL MEIEMBIPE;26;245.7446858981273;0;0.0;0;0;0;245.7446858981273;0;0;baixo;
2004;REFÚGIO DE VIDA SILVESTRE DE ITAPEMA;34;90.75008336249249;0;0.0;0;0;0;90.75008336249249;0;0;baixo;
2004;RESERVA BIOLOGICA ESTADUAL DO SASSAFRAS;98;319.6443481280054;0;0.0;2;0;0;319.6443481280054;0;0;baixo;
2004;RESERVA BIOLÓGICA (REBIO) MATA DOS GUANANDIS - SIMFLOR I;7;171.1987049693288;0;0.0;0;0;0;171.1987049693288;0;0;baixo;
2004;RESERVA BIOLÓGICA ESTADUAL DO AGUAÍ;65;271.9793655033226;0;0.0;0;0;0;271.9793655033226;0;0;baixo;
2004;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA ILHA DO MORRO DO AMARAL;15;75.6580067643259;0;0.0;0;0;0;75.6580067643259;0;0;baixo;
2004;RESERVA EXTRATIVISTA MARINHA DO PIRAJUBAÉ;11;45.07455816297019;0;0.0;0;0;0;45.07455816297019;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMONIO NATURAL ESTADUAL DAS CASCATAS;43;216.4099979905625;0;0.0;0;0;0;216.4099979905625;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMONIO NATURAL ESTADUAL RESERVA DE FONTES E VERDES;6;11.1425676354879;0;0.0;0;0;0;11.1425676354879;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMONIO NATURAL ESTADUAL RIO DA PRATA BUGIU;23;92.9222298768748;0;0.0;0;0;0;92.9222298768748;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AMPLUS LUCIDUS;14;28.3206909467415;0;0.0;0;0;0;28.3206909467415;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BARRA DO RIO DO MEIO;98;380.3467892349039;0;0.0;4;0;0;380.3467892349039;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BIO ESTAÇÃO ÁGUAS CRISTALINAS;25;67.9452270745745;0;0.0;1;0;0;67.9452270745745;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BRAVA BEACH INTERNACIONAL;9;38.2039521907245;0;0.0;0;0;0;38.2039521907245;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DA IMBUIA;65;394.2919130536928;0;0.0;2;0;0;394.2919130536928;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAETEZAL;4;7.594809161136301;0;0.0;0;0;0;7.594809161136301;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DA ARAPONGA;18;46.8782712220981;0;0.0;0;0;0;46.8782712220981;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAPÃO REDONDO;5;37.8498221414565;0;0.0;0;0;0;37.8498221414565;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHÁCARA EDITH;27;72.5895241692789;0;0.0;0;0;0;72.5895241692789;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHÁCARA SÃO MIGUEL;26;223.3503045950507;0;0.0;2;0;0;223.3503045950507;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CORREDEIRAS DO RIO ITAJAI II;49;137.7916023863455;0;0.0;2;0;0;137.7916023863455;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CORREDEIRAS DO RIO ITAJAÍ;57;150.8314361609558;0;0.0;2;0;0;150.8314361609558;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CORVO BRANCO;18;73.3905017365491;0;0.0;0;0;0;73.3905017365491;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURUCACA 1;6;24.5457275118377;0;0.0;0;0;0;24.5457275118377;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURUCACA 2;6;23.155126866181;0;0.0;0;0;0;23.155126866181;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURUCACA 3;9;28.9648396455397;0;0.0;0;0;0;28.9648396455397;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURUCACA 4;10;32.979140957832;0;0.0;0;0;0;32.979140957832;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS ARAUCÁRIAS GIGANTES;63;199.0049565637759;0;0.0;2;0;0;199.0049565637759;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL EMILIO EINSFELD FILHO;71;1032.138756518434;0;0.0;9;0;0;1032.138756518434;1;1;medio;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL EMILIO FIORENTINO BATTISTELLA;14;43.02525157400559;0;0.0;0;0;0;43.02525157400559;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL AROEIRA VERMELHA;10;41.5691473976527;0;0.0;0;0;0;41.5691473976527;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL CANELA PRETA;16;53.1259454755989;0;0.0;0;0;0;53.1259454755989;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL CB - CARTONAGEM BATISTENSE;26;85.4791375908048;0;0.0;0;0;0;85.4791375908048;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL COMPLEXO SERRA DA FAROFA;107;396.6147122773406;0;0.0;3;0;0;396.6147122773406;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL COSTA ESMERALDA;4;16.9198088400646;0;0.0;0;0;0;16.9198088400646;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL DO SISSIAL;3;21.1411879115669;0;0.0;0;0;0;21.1411879115669;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL DONA AUGUSTA;19;53.10607424233761;0;0.0;0;0;0;53.10607424233761;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL DONA BLANKA;9;36.4239649983487;0;0.0;0;0;0;36.4239649983487;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL FRIOESTE;9;26.03610378723939;0;0.0;2;0;0;26.03610378723939;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL HERMÍNIO GIRARDI;40;141.6088057399201;0;0.0;1;0;0;141.6088057399201;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL ICAP - INDUSTRIA E COMÉRCIO CATARINENSE DE PESCADOS LTDA;6;15.8209454557939;0;0.0;0;0;0;15.8209454557939;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL ITUTUPÃ;48;206.0771297461183;0;0.0;0;0;0;206.0771297461183;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL JARDIM DAS COLINAS;39;82.24282349190419;0;0.0;0;0;0;82.24282349190419;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL JOÃO HEYSE SOBRINHO;77;237.1600544416187;0;0.0;0;0;0;237.1600544416187;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL MIRANTE DA AGRONÔMICA;54;147.8417426747212;0;0.0;0;0;0;147.8417426747212;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL MORRO DO MOREIRA;4;16.9198088400646;0;0.0;0;0;0;16.9198088400646;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL NATUREZA VIVA BRF;67;259.8075119619931;0;0.0;1;0;0;259.8075119619931;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL PALEOTOCA SERRA LAURENTINO;36;132.3993646148042;0;0.0;1;0;0;132.3993646148042;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL PARQUE DAS ARAUCÁRIAS;49;217.9300366266252;0;0.0;0;0;0;217.9300366266252;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL PARQUE DAS BORBOLETAS;23;84.4397422211856;0;0.0;0;0;0;84.4397422211856;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL PEDRA BRANCA;30;90.08038325430792;0;0.0;0;0;0;90.08038325430792;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL PICO DA BANDEIRA;24;77.1899687802373;0;0.0;0;0;0;77.1899687802373;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL PROF. YARA C. NICOLETTI;27;142.922781797003;0;0.0;8;0;0;142.922781797003;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL RESERVA AMBIENTAL S. SANTOS;30;91.1859580363045;0;0.0;0;0;0;91.1859580363045;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL RIO BONITO;33;111.3795451804147;0;0.0;4;0;0;111.3795451804147;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL RIO DOS PARDOS;23;160.7182221049872;0;0.0;0;0;0;160.7182221049872;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL SONHO AZUL;5;16.5195066091465;0;0.0;0;0;0;16.5195066091465;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL VALDIR BALDIN;1;1.837269863096;0;0.0;3;0;0;1.837269863096;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARAUCÁRIA;26;169.5621773465734;0;0.0;0;0;0;169.5621773465734;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BUTIA;39;234.3633040746702;0;0.0;1;0;0;234.3633040746702;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA TEREZINHA;46;356.3281814389474;0;0.0;0;0;0;356.3281814389474;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLORESCER;6;52.7350670604316;0;0.0;0;0;0;52.7350670604316;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRANDE FLORESTA DAS ARAUCÁRIAS;14;97.93388800799839;0;0.0;1;0;0;97.93388800799839;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRUTINHA;61;192.2479583759986;0;0.0;0;0;0;192.2479583759986;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JARDIM DOS BEIJA-FLORES;10;28.9421006622284;0;0.0;0;0;0;28.9421006622284;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JORGE LUIZ ORSI;55;166.3151587755849;0;0.0;0;0;0;166.3151587755849;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO DA PALHA;18;61.36129161525341;0;0.0;0;0;0;61.36129161525341;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO DAS ARANHAS;7;39.23858473833051;0;0.0;0;0;0;39.23858473833051;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO DOS ZIMBROS;5;18.2985261996237;0;0.0;0;0;0;18.2985261996237;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ODIR ZANELATTO;63;186.019553303442;0;0.0;2;0;0;186.019553303442;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAPAGAIOS-DE-ALTITUDE;10;24.7614748551289;0;0.0;1;0;0;24.7614748551289;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSARIM;18;73.4116220165892;0;0.0;0;0;0;73.4116220165892;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSARIM II;19;79.89636306019821;0;0.0;0;0;0;79.89636306019821;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA ÁGUIA;7;34.53609058308;0;0.0;0;0;0;34.53609058308;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PINHEIRINHO 23;1;2.372243318915;0;0.0;0;0;0;2.372243318915;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DAS NASCENTES;13;60.4754425580058;0;0.0;0;0;0;60.4754425580058;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DAS NASCENTES II;13;60.4754425580058;0;0.0;0;0;0;60.4754425580058;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL ÁGUA BRANCA;10;23.3223907231587;0;0.0;0;0;0;23.3223907231587;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO FRANCO;31;124.8726363688217;0;0.0;0;0;0;124.8726363688217;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMA LUNA;47;176.6175169594664;0;0.0;0;0;0;176.6175169594664;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMA LUNA I;47;176.5054821896611;0;0.0;0;0;0;176.5054821896611;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO DE LUAR;21;66.5691364529597;0;0.0;0;0;0;66.5691364529597;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RASO DO MANDI;42;121.5899293177125;0;0.0;2;0;0;121.5899293177125;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RASO DO MANDI II;39;108.8945950717381;0;0.0;2;0;0;108.8945950717381;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO MACUCO;45;110.9473568851322;0;0.0;1;0;0;110.9473568851322;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BUGERKOPF;18;146.6982792378544;0;0.0;0;0;0;146.6982792378544;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO CARAGUATÁ I;33;113.5427229798345;0;0.0;0;0;0;113.5427229798345;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO CARAGUATÁ II;31;108.0476642970849;0;0.0;0;0;0;108.0476642970849;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO CARAGUATÁ III;26;99.0060073971164;0;0.0;0;0;0;99.0060073971164;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA HEINZ BAHR;22;80.77383538340361;0;0.0;0;0;0;80.77383538340361;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA LEÃO DA MONTANHA;4;21.3251419237792;0;0.0;0;0;0;21.3251419237792;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL MENINO DEUS;1;2.8732777284553;0;0.0;0;0;0;2.8732777284553;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA RIO DAS FURNAS;22;61.21864908726409;0;0.0;2;0;0;61.21864908726409;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA RIO DAS FURNAS II;27;74.20582087938709;0;0.0;4;0;0;74.20582087938709;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA VOLTA VELHA - PE. PIET VAN DER AART;32;231.371054636319;0;0.0;0;0;0;231.371054636319;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RETIRO TUN;28;109.8530753958332;0;0.0;0;0;0;109.8530753958332;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DAS LONTRAS;61;136.4490296115292;0;0.0;0;0;0;136.4490296115292;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO VERMELHO;12;137.9986919421957;0;0.0;0;0;0;137.9986919421957;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO RÃ-BUGIO I;22;77.62138176306759;0;0.0;0;0;0;77.62138176306759;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO RÃ-BUGIO II;21;71.7328053110701;0;0.0;0;0;0;71.7328053110701;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DO LUCINDO;66;220.2879017472401;0;0.0;2;0;0;220.2879017472401;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TAIPA DO RIO ITAJAÍ;40;114.4872967823426;0;0.0;2;0;0;114.4872967823426;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TAIPA RIO DO COURO;56;156.3134182111986;0;0.0;1;0;0;156.3134182111986;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TAIPA RIO DO COURO II;69;199.6418801658403;0;0.0;2;0;0;199.6418801658403;0;0;baixo;
2004;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DAS PEDRAS;23;105.193454127694;0;0.0;0;0;0;105.193454127694;0;0;baixo;
2004;ÁREA DE PROTEÇÃO AMBIENTAL ANHATOMIRIM;11;63.3539879120995;0;0.0;0;0;0;63.3539879120995;0;0;baixo;
2004;ÁREA DE PROTEÇÃO AMBIENTAL ARROIO MACACO;3;5.6750424565141;0;0.0;0;0;0;5.6750424565141;0;0;baixo;
2004;ÁREA DE PROTEÇÃO AMBIENTAL DA BALEIA FRANCA;111;382.4434389062918;0;0.0;3;0;0;382.4434389062918;0;0;baixo;
2004;ÁREA DE PROTEÇÃO AMBIENTAL DA PONTA DO ARAÇÁ;4;8.6951913128358;0;0.0;0;0;0;8.6951913128358;0;0;baixo;
2004;ÁREA DE PROTEÇÃO AMBIENTAL DA REPRESA ALTO RIO PRETO;147;848.0153269485877;0;0.0;2;0;0;848.0153269485877;1;1;medio;
2004;ÁREA DE PROTEÇÃO AMBIENTAL DA VARGEM DO BRAÇO;10;17.574306407408;0;0.0;0;0;0;17.574306407408;0;0;baixo;
2004;ÁREA DE PROTEÇÃO AMBIENTAL DO ALTO RIO TURVO;71;203.2058073270632;0;0.0;1;0;0;203.2058073270632;0;0;baixo;
2004;ÁREA DE PROTEÇÃO AMBIENTAL DO BRILHANTE;44;137.7862482577841;0;0.0;1;0;0;137.7862482577841;0;0;baixo;
2004;ÁREA DE PROTEÇÃO AMBIENTAL DO ENTORNO COSTEIRO;22;70.1998781789441;0;0.0;0;0;0;70.1998781789441;0;0;baixo;
2004;ÁREA DE PROTEÇÃO AMBIENTAL DO RIO DOS BUGRES;156;647.9787240552577;0;0.0;0;0;0;647.9787240552577;1;1;medio;
2004;ÁREA DE PROTEÇÃO AMBIENTAL DO RIO VERMELHO;64;174.6055810153068;0;0.0;0;0;0;174.6055810153068;0;0;baixo;
2004;ÁREA DE PROTEÇÃO AMBIENTAL DOS GUAIAMUNS;18;38.1624883720837;0;0.0;0;0;0;38.1624883720837;0;0;baixo;
2004;ÁREA DE PROTEÇÃO AMBIENTAL SERRA DONA FRANCISCA;171;582.5875829788281;0;0.0;0;0;0;582.5875829788281;1;1;medio;
2004;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO MORRO DO BOA VISTA;15;39.58738413129851;0;0.0;0;0;0;39.58738413129851;0;0;baixo;
2004;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO MORRO DO IRIRIÚ;24;66.2365669959221;0;0.0;0;0;0;66.2365669959221;0;0;baixo;
2004;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DA ABELHA;49;139.1145063730798;0;0.0;2;0;0;139.1145063730798;0;0;baixo;
